province,city,name,level,price,score,comments,addr
四川,稻城-亚丁,俄初山,0,0.0,4.3,17.0,甘孜藏族自治州稻城县日瓦乡境内，亚丁景区以北，距香格里拉乡25公里。
四川,稻城-亚丁,仁村,0,0.0,4.6,11.0,甘孜藏族自治州稻城县仁村
四川,稻城-亚丁,茹布查卡温泉,0,0.0,4.0,31.0,甘孜藏族自治州稻城贡巴山北麓
四川,稻城-亚丁,热乌寺,0,0.0,4.2,22.0,甘孜藏族自治州稻城县波瓦山色拉乡境内
四川,稻城-亚丁,兔子山,0,0.0,4.3,23.0,甘孜藏族自治州稻城县境内海子山北部
四川,稻城-亚丁,兴伊错,0,0.0,4.9,11.0,甘孜藏族自治州稻城县海子山
四川,稻城-亚丁,著杰寺（直共寺）,0,0.0,4.2,25.0,甘孜藏族自治州稻城县桑堆乡内
四川,稻城-亚丁,雄登寺,0,0.0,4.2,19.0,甘孜州藏族自治州稻城县县城10公里处的茹布乡境内
四川,稻城-亚丁,石河公园,0,0.0,4.7,12.0,甘孜藏族自治州稻城县境内，海子山附近
四川,稻城-亚丁,念青贡嘎日松贡布,0,0.0,4.4,10.0,甘孜藏族自治州稻城县稻城亚丁景区内
四川,稻城-亚丁,俄初街,0,0.0,3.9,26.0,甘孜藏族自治州稻城县
四川,稻城-亚丁,赤土河谷,0,0.0,5.0,3.0,甘孜藏族自治州稻城县境内
四川,稻城-亚丁,圣水门,0,0.0,3.5,2.0,甘孜藏族自治州稻城县香格里拉镇亚丁景区内
四川,稻城-亚丁,万亩杨林,0,0.0,4.5,9.0,甘孜藏族自治州稻城县境内
四川,稻城-亚丁,磨房沟,0,0.0,4.5,4.0,甘孜藏族自治州稻城县境内
四川,稻城-亚丁,牛朗神山,0,0.0,4.0,3.0,甘孜藏族自治州稻城县叶尔红村背后
四川,稻城-亚丁,龙古黑海,0,0.0,4.0,5.0,甘孜藏族自治州稻城县县城7公里的北山坳之中
四川,稻城-亚丁,邦普寺,0,0.0,4.5,13.0,甘孜藏族自治州稻城县桑堆乡
四川,稻城-亚丁,青蛙海,0,0.0,4.5,4.0,甘孜藏族自治州稻城县香格里拉镇亚丁景区内
四川,稻城-亚丁,亚丁·三怙主大型歌舞剧,0,0.0,4.7,4.0,甘孜藏族自治州稻城县香格里拉镇俄初河路40号
四川,稻城-亚丁,扎郎寺,0,0.0,4.0,21.0,甘孜藏族自治州稻城县傍河乡西北
四川,稻城-亚丁,勒西错,0,0.0,4.5,2.0,甘孜藏族自治州稻城县亚丁风景区
四川,康定,新都桥,0,0.0,4.5,580.0,甘孜藏族自治州康定市
四川,康定,塔公寺,0,0.0,4.6,138.0,甘孜藏族自治州康定县塔公乡
四川,康定,康定,0,0.0,4.5,200.0,四川省西部、甘孜藏族自治州东部，地跨北纬29°08′～30°46′，东经101°02′～102°30′，幅员面积1.16万平方公里
四川,康定,木格措,4,165.0,4.3,1725.0,甘孜藏族自治州康定市雅拉乡王母村
四川,康定,木雅圣地景区,4,138.0,4.1,102.0,甘孜州康定市折多山西侧318国道贡布卡二号桥
四川,康定,塔公草原,0,0.0,4.4,175.0,甘孜藏族自治州康定县境内塔公乡北侧
四川,康定,折多山,0,0.0,4.6,184.0,甘孜藏族自治州康定市二台子中桥北方侧
四川,康定,跑马山,0,40.0,3.9,286.0,甘孜藏族自治州康定县炉城镇东南边
四川,康定,七色海,0,0.0,4.5,31.0,甘孜藏族自治州康定县雅拉乡康定情歌景区内
四川,康定,木雅金塔,0,0.0,4.4,54.0,甘孜藏族自治州康定县新都桥镇塔公乡境内
四川,康定,子梅垭口,0,0.0,4.7,30.0,甘孜藏族自治州康定市贡嘎乡子梅垭口
四川,康定,泉华滩,0,0.0,4.7,9.0,甘孜藏族自治州康定市贡嘎山乡(原六巴乡)玉龙西村
四川,康定,雅哈垭口,0,0.0,4.8,9.0,甘孜藏族自治州康定市甲根坝乡及贡嘎山乡境内雅哈景区内
四川,康定,红海草原,0,0.0,4.1,25.0,甘孜藏族自治州康定县康定情歌景区内
四川,康定,南无寺,0,0.0,4.5,29.0,甘孜藏族自治州康定县炉城南路
四川,康定,金刚寺,0,0.0,4.5,36.0,甘孜藏族自治州康定县
四川,康定,芳草坪,0,0.0,4.3,21.0,甘孜藏族自治州康定市康定情歌（木格措）景区内
四川,康定,杜鹃峡,0,0.0,4.3,21.0,甘孜藏族自治州康定市康定情歌（木格措）景区内
四川,康定,药池沸泉,0,0.0,4.0,20.0,甘孜藏族自治州康定市康定情歌（木格措）景区内
四川,康定,月亮湾,0,0.0,4.0,3.0,甘孜藏族自治州康定市普沙绒乡境内
四川,康定,田海子山,0,0.0,4.5,6.0,甘孜藏族自治州康定市的东南10公里处
四川,康定,安觉寺,0,0.0,4.3,25.0,甘孜藏族自治州康定县光明路
四川,康定,公主桥,0,0.0,4.0,24.0,甘孜藏族自治州康定市城南
四川,康定,贡嘎寺,0,0.0,4.5,7.0,甘孜藏族自治州康定县
四川,康定,莲花海,0,0.0,4.4,27.0,甘孜藏族自治州康定县普沙绒乡苦西绒山谷中
四川,康定,水井子,0,0.0,3.7,35.0,甘孜藏族自治州康定市城镇内东大街上
四川,康定,郭达山,0,0.0,4.2,19.0,甘孜藏族自治州康定炉城镇东北面
四川,康定,康定二道桥温泉,0,0.0,3.1,32.0,甘孜藏族自治州康定市Z002县道
四川,康定,十里长廊,0,0.0,4.5,12.0,四川省甘孜州康定县新都桥镇
四川,康定,野牛沟,0,0.0,4.2,15.0,甘孜藏族自治州康定市城北126公里的孔玉区境内
四川,康定,居里寺,0,0.0,4.4,10.0,甘孜藏族自治州康定县新都桥镇
四川,康定,非物质文化遗产博物馆,0,0.0,4.1,11.0,甘孜藏族自治州康定县向阳街35号，跑马山景区索道下站旁
四川,康定,朋布西古碉,0,0.0,4.3,12.0,甘孜藏族自治州康定市朋布西乡境内
四川,康定,塔公佛学院,0,0.0,4.4,8.0,甘孜藏族自治州康定县塔公乡塔公村
四川,康定,雅哈景区,0,0.0,4.2,13.0,甘孜州康定县甲根坝乡亚龙沟及贡嘎山乡玉龙溪村境内
四川,康定,白海子,0,0.0,4.3,3.0,甘孜藏族自治州康定市老榆林乡旁
四川,康定,巴王海,0,0.0,4.5,4.0,甘孜藏族自治州康定与石棉县大山结合部
四川,康定,大炮南山,0,0.0,4.0,2.0,甘孜藏族自治州康定市境内，折多山附近。
四川,康定,扬扬拉错,0,0.0,4.0,1.0,甘孜藏族自治州康定市西南面，贡嘎大山系的西北角上。
四川,康定,盘盘山垭口,0,0.0,4.0,1.0,甘孜藏族自治州康定市境内
四川,康定,中谷温泉,0,0.0,4.4,11.0,雅拉乡中谷村
四川,康定,营官藏寨,0,0.0,3.6,5.0,甘孜藏族自治州康定市
四川,康定,海螺沟贡嘎神汤温泉,0,0.0,4.3,16.0,四川贡嘎神汤国际疗养中心座落在国家级地质公园、国家 AAAA 级风景名胜区海螺沟冰川森林公园景区内
四川,康定,鸡丑山,0,0.0,5.0,2.0,甘孜藏族自治州康定县
四川,康定,丁三哥老字号,0,0.0,4.1,8.0,康定县 东大街清真寺旁113号(近情歌大酒店)
湖北,武汉,黄鹤楼,5,65.0,4.4,21451.0,武汉市武昌区蛇山西山坡特1号
湖北,武汉,户部巷,0,35.0,4.2,6181.0,武汉市武昌区户部巷（大门靠近自由路和民主路）
湖北,武汉,东湖,5,0.0,4.6,3047.0,武汉市武昌区沿湖大道16号
湖北,武汉,武汉长江大桥,0,35.0,4.6,3003.0,横跨于武汉市汉阳龟山与武昌蛇山之间的江面上
湖北,武汉,武汉大学,0,0.0,4.6,2789.0,武汉市武昌区珞珈山路16号
湖北,武汉,武汉欢乐谷,4,80.0,4.6,6901.0,武汉市东湖生态旅游风景区欢乐大道196号（近武汉火车站）
湖北,武汉,湖北省博物馆,0,59.0,4.6,1512.0,武汉市武昌区东湖路160号
湖北,武汉,木兰天池,5,60.0,4.5,2048.0,武汉市黄陂区石门镇
湖北,武汉,武汉海昌极地海洋公园,4,215.0,4.4,6072.0,武汉市东西湖区金银谭大道96号
湖北,武汉,江汉路步行街,0,19.9,4.4,808.0,武汉市江汉区江汉路
湖北,武汉,晴川阁,3,0.0,4.5,436.0,武汉市汉阳区洗马长街86号
湖北,武汉,木兰草原,5,0.0,4.5,1364.0,武汉市黄陂区王家河镇
湖北,武汉,归元禅寺,4,0.0,4.4,624.0,武汉市汉阳区翠微路20号
湖北,武汉,昙华林,0,0.0,4.3,739.0,武汉市武昌区东北角，中山路和得胜桥之间
湖北,武汉,东湖磨山景区,5,9.9,4.6,1047.0,武汉市武昌区沿湖大道58号
湖北,武汉,木兰山,5,55.0,4.4,355.0,武汉市黄陂区前川街城北
湖北,武汉,汉口江滩,0,0.0,4.5,598.0,武汉市江岸区沿江大道
湖北,武汉,武昌起义纪念馆,4,50.0,4.5,469.0,武汉市武昌区武珞路1号
湖北,武汉,武汉植物园,4,32.0,4.6,1773.0,武汉市武昌区鲁磨路388号
湖北,武汉,古德寺,0,0.0,4.4,405.0,武汉市江岸区黄浦大街上滑坡路74号
湖北,武汉,武汉博物馆,4,0.0,4.4,306.0,武汉市江汉区汉口青年路373号
湖北,武汉,木兰云雾山,5,59.0,4.1,411.0,武汉市黄陂区西北部泡桐店
湖北,武汉,武汉两江游览（夜游长江）,0,110.0,4.5,2665.0,汉口粤汉码头：武汉市江岸区沿江大道粤汉码头汉口江滩内（江城明珠豪生酒店对面）；武昌红巷码头：武汉市武昌区临江大道红巷码头（武昌政务中心对面）
湖北,武汉,吉庆街,0,0.0,4.1,250.0,武汉市江岸区
湖北,武汉,锦里沟,0,60.0,4.4,674.0,武汉市黄陂区蔡店乡道士冲村
湖北,武汉,汉秀剧场,0,220.0,4.6,1721.0,武汉市武昌区水果湖街东湖路138号-2栋（楚河汉街东端汉秀剧场）
湖北,武汉,古琴台,0,0.0,4.1,261.0,武汉市汉阳区汉阳琴台大道10号
湖北,武汉,楚河汉街,0,0.0,4.6,351.0,武汉市武昌区公正路（近水果湖，东湖和沙湖之间）
湖北,武汉,世界城-光谷步行街,0,0.0,4.5,620.0,武汉市洪山区珞瑜路726号
湖北,武汉,汉口火车站,0,0.0,4.5,448.0,武汉市江汉区金家墩特1号
湖北,武汉,武汉天地,0,0.0,4.6,230.0,武汉市江岸区永清街芦沟桥路28号
湖北,武汉,辛亥革命博物馆,0,35.0,4.6,229.0,武汉市武昌区彭刘杨路258号
湖北,武汉,武汉杜莎夫人蜡像馆,0,35.0,4.5,1067.0,武汉市武昌区东湖和沙湖之间楚河汉街021号
湖北,武汉,木兰清凉寨,4,51.0,4.3,448.0,武汉市黄陂区蔡店乡
湖北,武汉,东湖樱花园,0,0.0,4.7,1337.0,湖北省武汉市洪山区鲁磨路118号（东湖磨山景区内）
湖北,武汉,中山公园,0,0.0,4.5,418.0,武汉市江汉区解放大道1265号
湖北,武汉,武大樱花,0,0.0,4.7,473.0,武汉市武昌区樱花大道附近(武汉大学内)
湖北,武汉,汉口江滩公园,0,0.0,4.5,214.0,武汉市江岸区沿江大道
湖北,武汉,江汉关博物馆,0,0.0,4.7,169.0,武汉市江汉区沿江大道与江汉路交汇处
湖北,武汉,武汉园博园,0,20.0,4.5,1314.0,武汉市东西湖区金南二路8号
湖北,武汉,武汉科技馆,4,0.0,4.4,147.0,武汉市江岸区沿江大道91号（江汉关大楼附近）
湖北,武汉,武汉动物园,0,20.0,4.3,593.0,武汉市汉阳区动物园路60号
湖北,武汉,汉正街,0,0.0,4.2,195.0,武汉市硚口区
湖北,武汉,黄陂木兰文化生态旅游区,5,34.0,4.7,34.0,武汉市黄陂区胜景大道
湖北,武汉,毛泽东同志旧居,0,0.0,4.5,144.0,武汉市武昌区都府堤路41号
湖北,武当山,武当山,5,170.0,4.5,4590.0,十堰市丹江口市太和街道永乐路13号
湖北,武当山,太子坡,0,0.0,4.4,186.0,十堰市丹江口市武当路附近武当山景区内
湖北,武当山,紫霄宫,0,0.0,4.6,199.0,"武当山景区内,天柱峰东北的展旗峰下,近乌鸦岭"
湖北,武当山,金殿,0,0.0,4.6,457.0,十堰市丹江口市武当山天柱峰的顶端
湖北,武当山,南岩宫,0,0.0,4.6,168.0,十堰市丹江口市武当路附近武当山景区内，紫霄宫以西。
湖北,武当山,太和宫,0,0.0,4.7,67.0,十堰市丹江口市武当路附近湖北武当山国家地质公园金顶地质遗迹园区太和宫景区内
湖北,武当山,玉虚宫,0,0.0,4.4,89.0,十堰市丹江口市武当山镇
湖北,武当山,琼台三观,0,0.0,4.4,41.0,十堰市丹江口市武当山景区内，天柱峰东南麓约8公里处
湖北,武当山,元和观,0,0.0,4.2,18.0,武当山脚下，遇真宫和老营镇（武当山镇内）之间
湖北,武当山,太子岩,0,0.0,4.1,18.0,十堰市丹江口市武当路附近湖北武当山国家地质公园内，紫霄宫的东北部
湖北,武当山,龙头香,0,0.0,4.6,67.0,十堰市武当山景区
湖北,武当山,逍遥谷,0,0.0,4.2,46.0,十堰市丹江口市武当山景区内
湖北,武当山,天柱峰,0,0.0,4.6,31.0,十堰市丹江口市武当路附近湖北武当山国家地质公园内
湖北,武当山,榔梅祠,0,0.0,4.3,36.0,十堰市丹江口市武当山景区内
湖北,武当山,朝天宫,0,0.0,4.3,37.0,十堰市丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,南天门,0,0.0,4.4,35.0,十堰市丹江口市武当山风景区内
湖北,武当山,磨针井,0,0.0,4.3,31.0,十堰市丹江口市武当山景区
湖北,武当山,遇真宫,0,0.0,4.5,29.0,十堰市丹江口市遇真宫村
湖北,武当山,武当山门,0,0.0,4.2,79.0,十堰市丹江口市武当山景区
湖北,武当山,飞升崖,0,0.0,4.4,29.0,十堰丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,黄龙洞,0,0.0,4.2,29.0,十堰市丹江口市武当山风景区内
湖北,武当山,雷神洞,0,0.0,4.3,20.0,十堰市丹江口市武当山风景区内
湖北,武当山,玄岳门,0,0.0,4.3,19.0,十堰市丹江口水库库区旁边
湖北,武当山,武当山快乐谷旅游区,4,68.0,4.5,15.0,十堰市武当山特区武当山门沿316国道丹江口方向5公里处
湖北,武当山,武当太极湖,0,64.0,4.4,111.0,十堰丹江口市武当旅游经济开发特区永乐路14号武当山风景区内316国道玄岳码头
湖北,武当山,五龙宫,0,0.0,4.4,23.0,十堰丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,三道天门,0,0.0,4.5,23.0,十堰丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,太极剧场·梦幻武当,0,0.0,4.7,127.0,十堰市丹江口市武当山特区太极湖新区太极剧场
湖北,武当山,武当博物馆,0,0.0,4.4,14.0,十堰市武当山特区文化广场东侧
湖北,武当山,琼台中观,0,0.0,4.2,12.0,湖北省十堰市武当山
湖北,武当山,老营镇,0,0.0,4.1,17.0,十堰市丹江口市武当山镇
湖北,武当山,天津桥,0,0.0,4.3,14.0,十堰市丹江口市武当山景区
湖北,武当山,武当峡谷漂流,0,0.0,4.6,23.0,丹江口市浪河镇黄龙山景区
湖北,武当山,凌虚岩,0,0.0,4.6,7.0,十堰丹江口市武当山风景区五龙宫西边的桃源峰上
湖北,武当山,老君岩,0,0.0,4.6,19.0,十堰丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,回龙观,0,0.0,4.5,10.0,十堰丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,冲虚庵,0,0.0,4.1,13.0,十堰市丹江口市武当山风景区内
湖北,武当山,华阳岩,0,0.0,4.0,2.0,十堰市武当山特区永乐路13号武当山风景区五龙宫景区内
湖北,武当山,五龙三元,0,0.0,4.3,4.0,十堰市武当山特区永乐路13号武当山风景区内
湖北,武当山,仁威观,0,0.0,2.3,3.0,十堰市丹江口市武当旅游经济开发特区永乐路14号武当山风景区内
湖北,武当山,泰常观,0,0.0,4.3,3.0,十堰市武当山特区永乐路13号武当山风景区南岩景区内
湖北,武当山,清微宫,0,0.0,3.8,8.0,十堰市丹江口市武当山风景区内武当山金顶以西1.5千米处
湖北,武当山,玉虚岩,0,0.0,4.2,15.0,十堰市丹江口市武当山景区
湖北,武当山,隐仙岩,0,0.0,4.0,5.0,十堰市武当山特区永乐路13号武当山风景区内五龙宫的北侧
湖北,武当山,豆腐沟村,0,0.0,4.4,8.0,十堰市丹江口市
湖北,宜昌,三峡大坝旅游区,5,69.0,4.5,2799.0,宜昌市夷陵区三斗坪镇江峡大道
湖北,宜昌,三峡人家,5,185.0,4.4,3579.0,宜昌市夷陵区峡州路5号
湖北,宜昌,交运两坝一峡游船,0,188.0,4.6,1228.0,宜昌市沿江大道142号三峡游客中心
湖北,宜昌,清江画廊,5,85.0,4.4,2534.0,宜昌长阳县龙舟坪镇
湖北,宜昌,屈原故里,5,68.0,4.4,489.0,宜昌市秭归县平湖大道
湖北,宜昌,三峡大瀑布,4,0.0,4.6,1951.0,宜昌市夷陵区黄花乡黄花场村
湖北,宜昌,坛子岭,4,0.0,4.4,119.0,宜昌市夷陵区三斗坪镇三峡大坝景区内
湖北,宜昌,葛洲坝,0,5.0,4.5,188.0,宜昌市西陵区三峡出口南津关下游约3公里处
湖北,宜昌,西陵峡风景区,4,60.0,4.3,342.0,宜昌市西陵区南津关村
湖北,宜昌,高峡平湖游船（船游三峡）,0,150.0,4.5,37.0,宜昌市夷陵区三峡大坝接待中心高峡平湖换乘处
湖北,宜昌,三峡竹海,4,75.0,4.1,141.0,宜昌市秭归县茅坪镇泗溪村
湖北,宜昌,三游洞,4,33.0,4.2,146.0,宜昌市西陵区南津关路8号
湖北,宜昌,九畹溪漂流,4,0.0,4.6,284.0,宜昌市秭归县334省道
湖北,宜昌,柴埠溪大峡谷,4,90.0,4.6,300.0,宜昌市五峰土家族自治县渔洋关镇
湖北,宜昌,车溪民俗旅游区,4,75.0,4.5,274.0,宜昌市点军区土城乡323省道
湖北,宜昌,百里荒,4,48.0,4.4,279.0,宜昌市夷陵区分乡镇
湖北,宜昌,长江三峡,0,5.0,4.6,83.0,宜昌市夷陵区
湖北,宜昌,天然塔,3,0.0,4.5,107.0,宜昌市沿江大道 ‎
湖北,宜昌,夷陵广场,0,0.0,4.5,130.0,宜昌市西陵区西陵一路54号
湖北,宜昌,清江方山风景区,4,128.0,4.6,558.0,宜昌市长阳龙舟坪镇郑家榜村
湖北,宜昌,昭君村,4,38.0,4.3,83.0,宜昌市兴山县昭君镇昭君村景区
湖北,宜昌,朝天吼漂流,0,0.0,4.6,665.0,宜昌市兴山县朝天吼漂流
湖北,宜昌,西陵峡快乐谷,4,220.0,4.6,70.0,宜昌市西陵区南津关路9号峡口风景区内
湖北,宜昌,龙进溪,0,0.0,4.5,30.0,宜昌市夷陵区三峡风景区三峡人家风景区
湖北,宜昌,鸣凤山风景区,4,55.0,4.2,75.0,宜昌市远安县鸣凤镇凤山村三组
湖北,宜昌,屈原祠,0,0.0,4.3,19.0,湖北省宜昌秭归县屈原祠
湖北,宜昌,夷陵长江大桥,0,0.0,4.5,93.0,宜昌市伍家岗区s323
湖北,宜昌,滨江公园,0,0.0,4.6,92.0,宜昌市西陵区沿江大道
湖北,宜昌,截流纪念园,0,0.0,4.2,15.0,宜昌市夷陵区三斗坪镇三峡大坝景区内
湖北,宜昌,巴王寨,0,0.0,4.0,25.0,宜昌市夷陵区西陵峡三峡人家景区内
湖北,宜昌,西陵峡世外桃源,4,60.0,3.9,25.0,宜昌市西陵区
湖北,宜昌,玉泉山风景区,4,0.0,4.4,15.0,当阳市区以西约10公里处
湖北,宜昌,长坂坡,0,0.0,4.4,74.0,宜昌市当阳市长坂路86号
湖北,宜昌,中华鲟园,3,0.0,4.4,45.0,宜昌市夷陵区晓溪塔集锦路7号
湖北,宜昌,三峡九凤谷,4,0.0,4.0,129.0,宜昌市宜都市五眼泉镇
湖北,宜昌,宜昌,0,0.0,4.8,46.0,湖北省宜昌市
湖北,宜昌,兵书宝剑峡,0,0.0,4.5,21.0,宜昌市秭归县，长江三峡西陵峡西段，香溪到庙河之间
湖北,宜昌,晓峰风景区,4,0.0,4.3,20.0,宜昌市夷陵区黄花乡312省道旁
湖北,宜昌,牛肝马肺峡,0,0.0,4.4,17.0,宜昌市秭归县
湖北,宜昌,交运长江夜游游船（船游三峡）,0,75.0,4.4,236.0,宜昌市伍家岗区沿江大道142号三峡游客中心五码头（万达广场对面）
湖北,宜昌,链子崖风景区,3,35.0,4.2,21.0,宜昌市秭归县屈原镇长江南岸
湖北,宜昌,宋山森林公园,3,0.0,4.2,32.0,宜都市高坝洲镇
湖北,宜昌,葛洲坝船闸,0,0.0,4.4,34.0,湖北省宜昌市西陵区葛洲坝枢纽左坝头
湖北,宜昌,玉泉寺,0,0.0,4.4,77.0,宜昌市当阳市玉泉村230县道6公里处
湖北,宜昌,石牌要塞旅游区,4,0.0,4.7,10.0,宜昌市夷陵区三斗坪镇石牌村
湖北,神农架,神农架,5,22.0,4.7,1077.0,神农架林区境内
湖北,神农架,神农顶风景区,5,65.0,4.6,1523.0,神农架林区红坪镇
湖北,神农架,神农顶,0,65.0,4.6,119.0,神农架林区神农顶风景区内(木鱼镇以西)
湖北,神农架,香溪源,0,25.0,4.7,515.0,神农架林区迎宾大道1号
湖北,神农架,板壁岩,0,0.0,4.6,193.0,神农架林区神农顶风景区内，距木鱼镇约45公里，离瞭望台约5公里
湖北,神农架,天燕旅游区,4,22.0,4.6,102.0,神农架林区红坪镇
湖北,神农架,红坪画廊,0,0.0,4.1,67.0,神农架林区红坪镇境内（镇中心以北约6公里）
湖北,神农架,瞭望塔,0,0.0,4.5,31.0,神农架林区神农顶景区内（望农亭上）
湖北,神农架,神农架国际生态旅游区,5,94.0,4.7,551.0,神农架林区境内
湖北,神农架,大九湖国家湿地公园,0,50.0,4.4,500.0,木鱼镇神农架林区九湖乡大九湖村
湖北,神农架,神农谷,0,0.0,4.7,90.0,神农架景区主峰西侧
湖北,神农架,天生桥,0,27.0,4.6,167.0,神农架林区境内
湖北,神农架,金猴岭,0,0.0,4.5,61.0,神农架林区木鱼镇神农顶景区内
湖北,神农架,官门山,0,47.0,4.3,121.0,神农架省级旅游度假区木鱼镇官门山
湖北,神农架,神农祭坛,0,27.0,4.2,114.0,神农架林区木鱼镇
湖北,神农架,燕子垭,0,0.0,4.5,35.0,神农架林区209国道
湖北,神农架,燕子洞,0,0.0,4.4,21.0,神农架林区
湖北,神农架,神农架国际滑雪场,0,169.0,4.6,281.0,神农架林区神农架红坪镇牛场坪
湖北,神农架,老君山,0,0.0,4.4,40.0,神农架林区宋洛乡神农架主峰东北
湖北,神农架,天门垭,0,0.0,3.7,14.0,神农架林区天燕旅游区内，近209国道
湖北,神农架,太子垭,0,0.0,4.5,20.0,神农架景区内
湖北,神农架,神农架天燕国际滑雪场,0,98.0,4.5,70.0,神农架林区红坪镇209国道旁天燕景区内
湖北,神农架,巴桃园景区,4,28.0,4.8,16.0,神农架林区松柏镇红花朵村
湖北,神农架,小龙潭野考站,0,0.0,4.0,21.0,神农架林区
湖北,神农架,神农架自然博物馆,0,0.0,4.5,22.0,神农架林区松柏镇
湖北,神农架,古犀牛洞,0,0.0,4.0,10.0,神农架红坪镇红坪画廊内
湖北,神农架,龙降坪国际滑雪场,0,78.0,4.4,80.0,神农架林区木鱼镇龙降坪
湖北,神农架,凉风垭,0,0.0,4.9,11.0,神农架景区内
湖北,神农架,大龙潭金丝猴科研基地,0,0.0,4.5,6.0,神农架大龙潭
湖北,神农架,鹿苑,0,0.0,4.0,3.0,神农架林区九湖大道1号神农架大九湖国家湿地公园内
湖北,神农架,神农架中和国际滑雪场,0,128.0,4.3,42.0,神农架林区神农架游客集散中心
湖北,神农架,太和山,0,0.0,3.0,1.0,神农架林区下谷坪土家族自治乡太和山景区
湖北,神农架,龙门河国家森林公园,0,0.0,3.6,8.0,湖北省兴山县县西北部 443713
湖北,神农架,坪阡古镇,0,0.0,4.8,7.0,神农架林区神农架九湖镇大九湖国家湿地公园坪阡古镇
湖北,神农架,神农架旅游滑雪场 ,0,0.0,5.0,1.0,湖北省神农架林区神农架林区红坪镇牛场坪 442400
湖北,神农架,木鱼镇,0,0.0,5.0,4.0,湖北省神农架林区木鱼镇
湖北,神农架,城墙岩,0,0.0,4.7,3.0,湖北神龙架
湖北,神农架,野人馆,0,0.0,5.0,1.0,209国道
湖北,神农架,画廊谷,0,0.0,0.0,0.0,神农架林区红坪镇画廊谷景区
湖北,神农架,武山湖 ,0,0.0,0.0,0.0,湖北省神农架林区神农架林区阳日镇 442411
湖北,神农架,卉琳农庄,0,0.0,0.0,0.0,209国道
湖北,神农架,神农架林区林业管理局徐家庄林场,0,0.0,0.0,0.0,徐家庄林场88
湖北,神农架,神农架自然展览馆群-民俗馆,0,0.0,0.0,0.0,神农架林区-神农架林区-木鱼镇神农架官门山景区内
湖北,神农架,阴峪河大峡谷,0,0.0,0.0,0.0,神农架林区-神农架林区-红坪镇神农顶风景区神农顶景区内
湖北,神农架,神秀台,0,0.0,0.0,0.0,湖北神农架
湖北,襄阳,古隆中,4,61.0,4.2,1643.0,襄阳市城西13公里处隆中路6号
湖北,襄阳,襄阳古城,0,50.0,4.4,515.0,襄阳市襄城区冯家巷2号
湖北,襄阳,中国唐城,4,80.0,4.4,1973.0,襄阳市襄城区向阳路十家庙村4组（习家池对面）
湖北,襄阳,香水河,4,90.0,4.4,125.0,襄阳市南漳县薜坪镇东4公里处
湖北,襄阳,春秋寨景区,4,30.0,4.4,141.0,襄阳市南漳县东巩镇陆坪村
湖北,襄阳,襄阳米公祠,0,22.0,4.3,282.0,襄阳市樊城区沿江大道2号
湖北,襄阳,襄阳凤凰温泉,4,0.0,4.1,34.0,襄阳市襄城区卧龙镇凤凰温泉
湖北,襄阳,诸葛亮广场,0,0.0,4.4,183.0,襄阳市樊城区长虹北路
湖北,襄阳,夫人城,0,50.0,4.4,121.0,襄阳市襄城区内环路襄阳城西北角
湖北,襄阳,五道峡景区,0,105.0,4.5,258.0,襄阳市保康县后坪镇后坪村
湖北,襄阳,九路寨生态旅游区,4,90.0,4.2,87.0,襄阳市保康县歇马镇白竹村
湖北,襄阳,樊城区,0,0.0,4.6,72.0,襄阳市汉水中游
湖北,襄阳,尧治河旅游景区,4,65.0,4.6,24.0,襄阳市保康县马桥镇
湖北,襄阳,仲宣楼,0,0.0,4.5,27.0,襄阳市襄城区内环路220号
湖北,襄阳,习家池,0,0.0,4.4,60.0,襄阳市襄城区凤凰山南麓
湖北,襄阳,广德寺,0,0.0,4.4,26.0,襄阳市襄城区303省道旁
湖北,襄阳,中国汉城,0,78.0,4.2,196.0,襄阳市枣阳市中兴大道东侧
湖北,襄阳,黄家湾,0,15.0,4.1,74.0,襄阳市襄城区贾洲（襄荆高速公路隆中入口处）
湖北,襄阳,水镜庄,0,0.0,4.2,49.0,襄阳市南漳县城关镇白凤路2号
湖北,襄阳,襄阳王府绿影壁,0,22.0,3.9,73.0,襄阳市襄城区绿影巷东端
湖北,襄阳,襄阳城,0,0.0,4.5,35.0,位于汉江南岸，襄樊市中心。
湖北,襄阳,南河小三峡,0,0.0,4.4,64.0,襄阳市谷城县南河镇胡家渡西峡路附近
湖北,襄阳,月亮湾公园,0,78.0,4.5,38.0,襄阳市樊城区人民西路8号
湖北,襄阳,《草庐·诸葛亮》演出,0,0.0,4.4,35.0,襄阳市隆中风景名胜区草庐剧场
湖北,襄阳,官山森林公园,0,0.0,4.7,14.0,襄阳市保康县
湖北,襄阳,白水寺,0,38.0,4.2,65.0,襄阳市枣阳市吴店镇白水路
湖北,襄阳,薤山国家森林公园,0,35.0,4.2,23.0,襄阳市谷城县中部大薤山风景区
